,user_id,date,device,sex,user_type
47207,855516,2015-02-07,Desktop,Female,Returning
47208,595142,2015-02-05,Desktop,Male,New
47209,629517,2015-02-13,Desktop,Female,New
47210,913703,2015-03-31,Mobile,Female,Returning
47211,657197,2015-03-08,Desktop,Male,New
47212,541763,2015-01-14,Desktop,Female,New
47213,947837,2015-01-07,Desktop,Female,Returning
47214,428009,2015-04-26,Mobile,Male,Returning
47215,85594,2015-01-16,Mobile,Female,New
47216,433999,2015-01-13,Desktop,Female,New
47217,535559,2015-01-14,Mobile,Female,Returning
47218,16008,2015-04-27,Desktop,Male,Returning
47219,49927,2015-03-05,Mobile,Female,New
47220,411565,2015-04-27,Desktop,Male,New
47221,301537,2015-03-30,Mobile,Male,New
47222,194350,2015-04-07,Mobile,Male,New
47223,587602,2015-03-13,Desktop,Male,New
47224,598018,2015-02-04,Mobile,Female,New
47225,305296,2015-03-17,Mobile,Male,New
47226,81307,2015-01-07,Desktop,Female,New
47227,343102,2015-04-02,Desktop,Female,New
47228,571484,2015-01-07,Desktop,Female,New
47229,505847,2015-01-29,Desktop,Male,Returning
47230,813803,2015-01-24,Mobile,Female,Returning
47231,952662,2015-04-11,Desktop,Male,New
47232,414988,2015-02-21,Mobile,Female,New
47233,377165,2015-04-08,Desktop,Male,Returning
47234,694884,2015-04-11,Desktop,Male,Returning
47235,996211,2015-04-27,Mobile,Male,New
47236,575795,2015-04-12,Mobile,Female,Returning
47237,90563,2015-04-01,Mobile,Female,New
47238,923299,2015-02-14,Desktop,Male,New
47239,168675,2015-03-20,Desktop,Female,Returning
47240,70288,2015-03-30,Mobile,Male,New
47241,553243,2015-02-13,Desktop,Male,New
47242,427567,2015-03-30,Desktop,Female,Returning
47243,562111,2015-04-28,Desktop,Female,Returning
47244,263220,2015-04-14,Desktop,Male,New
47245,791352,2015-04-21,Desktop,Female,New
47246,983208,2015-03-25,Mobile,Female,Returning
47247,774936,2015-01-02,Mobile,Female,New
47248,643676,2015-03-31,Desktop,Female,New
47249,805079,2015-01-27,Desktop,Female,New
47250,799089,2015-02-09,Desktop,Female,Returning
47251,375818,2015-04-28,Desktop,Female,New
47252,772368,2015-04-12,Mobile,Female,New
47253,952076,2015-04-03,Desktop,Male,New
47254,484285,2015-02-21,Desktop,Male,New
47255,225597,2015-02-07,Desktop,Female,New
47256,755531,2015-02-16,Mobile,Male,New
47257,365069,2015-01-06,Desktop,Male,New
47258,391544,2015-01-10,Desktop,Male,Returning
47259,559760,2015-03-11,Desktop,Female,New
47260,640446,2015-02-20,Desktop,Male,New
47261,937188,2015-01-23,Desktop,Male,Returning
47262,68669,2015-02-26,Desktop,Male,New
47263,461224,2015-02-08,Desktop,Female,New
47264,613568,2015-03-05,Mobile,Female,Returning
47265,832583,2015-02-18,Mobile,Female,Returning
47266,912510,2015-03-15,Desktop,Male,Returning
47267,860312,2015-04-19,Mobile,Female,Returning
47268,233011,2015-03-08,Desktop,Female,Returning
47269,191615,2015-01-29,Desktop,Male,New
47270,634615,2015-02-21,Desktop,Male,New
47271,854707,2015-02-24,Desktop,Female,New
47272,208808,2015-03-16,Mobile,Male,New
47273,138135,2015-01-11,Mobile,Male,New
47274,892533,2015-01-23,Mobile,Male,New
47275,384796,2015-03-23,Desktop,Female,Returning
47276,883259,2015-03-11,Mobile,Male,Returning
47277,426096,2015-01-13,Desktop,Female,New
47278,965514,2015-03-10,Desktop,Male,Returning
47279,655440,2015-04-23,Desktop,Male,New
47280,991241,2015-02-02,Desktop,Female,New
47281,473129,2015-01-03,Desktop,Female,Returning
47282,948122,2015-02-25,Desktop,Male,Returning
47283,65286,2015-03-29,Desktop,Male,Returning
47284,487956,2015-01-01,Desktop,Male,Returning
47285,687616,2015-03-23,Desktop,Female,New
47286,952496,2015-01-14,Desktop,Female,New
47287,517288,2015-01-02,Mobile,Male,New
47288,310213,2015-03-27,Mobile,Female,New
47289,316422,2015-02-07,Desktop,Male,Returning
47290,259298,2015-01-26,Desktop,Male,Returning
47291,269454,2015-02-21,Desktop,Male,Returning
47292,275898,2015-03-22,Desktop,Female,Returning
47293,466938,2015-01-11,Desktop,Female,Returning
47294,379575,2015-02-20,Desktop,Female,New
47295,573928,2015-02-19,Desktop,Male,New
47296,518102,2015-01-01,Mobile,Male,New
47297,258230,2015-01-27,Mobile,Female,Returning
47298,762445,2015-03-21,Mobile,Male,New
47299,389371,2015-03-12,Desktop,Male,New
47300,20620,2015-04-12,Desktop,Male,Returning
47301,218476,2015-01-08,Mobile,Male,New
47302,70898,2015-02-02,Mobile,Female,Returning
47303,509332,2015-03-11,Desktop,Female,New
47304,222593,2015-02-10,Desktop,Male,New
47305,626706,2015-04-26,Mobile,Male,New
47306,109081,2015-03-08,Desktop,Male,New
47307,95790,2015-04-28,Desktop,Female,Returning
47308,502537,2015-02-18,Mobile,Female,New
47309,638889,2015-03-13,Desktop,Female,New
47310,88783,2015-01-19,Desktop,Male,New
47311,79691,2015-03-29,Desktop,Male,Returning
47312,127193,2015-03-03,Desktop,Female,New
47313,26174,2015-03-06,Desktop,Male,New
47314,707632,2015-02-11,Desktop,Female,New
47315,651774,2015-03-09,Desktop,Female,New
47316,808553,2015-04-12,Mobile,Male,New
47317,643215,2015-02-11,Desktop,Female,New
47318,511018,2015-04-16,Desktop,Female,New
47319,524472,2015-03-04,Desktop,Male,Returning
47320,120615,2015-01-27,Desktop,Female,New
47321,876345,2015-01-19,Desktop,Female,Returning
47322,140073,2015-04-08,Mobile,Male,Returning
47323,191752,2015-03-16,Desktop,Female,Returning
47324,941665,2015-04-19,Mobile,Female,New
47325,406752,2015-01-08,Desktop,Female,New
47326,741293,2015-02-02,Mobile,Female,New
47327,248061,2015-01-08,Desktop,Male,New
47328,946523,2015-03-29,Mobile,Male,New
47329,377411,2015-02-01,Mobile,Male,New
47330,551358,2015-04-07,Desktop,Female,Returning
47331,875464,2015-03-12,Desktop,Female,Returning
47332,963887,2015-01-13,Mobile,Female,Returning
47333,122212,2015-04-25,Mobile,Male,New
47334,672826,2015-04-02,Mobile,Female,New
47335,411943,2015-02-10,Mobile,Female,New
47336,623614,2015-04-18,Mobile,Male,New
47337,897336,2015-03-19,Desktop,Male,Returning
47338,52560,2015-01-13,Desktop,Female,Returning
47339,412780,2015-01-12,Desktop,Male,Returning
47340,362510,2015-02-14,Desktop,Female,Returning
47341,606498,2015-01-10,Mobile,Female,New
47342,223848,2015-03-16,Desktop,Female,New
47343,404352,2015-01-29,Desktop,Male,New
47344,352007,2015-04-15,Desktop,Male,New
47345,334992,2015-03-10,Mobile,Female,New
47346,740498,2015-01-30,Desktop,Female,New
47347,329604,2015-04-01,Desktop,Female,New
47348,405553,2015-04-29,Mobile,Male,Returning
47349,491344,2015-03-23,Mobile,Female,New
47350,938976,2015-01-12,Mobile,Male,Returning
47351,210869,2015-01-21,Desktop,Female,New
47352,910493,2015-03-05,Desktop,Female,Returning
47353,142359,2015-03-12,Desktop,Male,Returning
47354,787243,2015-04-05,Mobile,Male,New
47355,615689,2015-03-19,Desktop,Female,New
47356,895755,2015-01-15,Desktop,Male,New
47357,358153,2015-01-11,Mobile,Male,New
47358,616884,2015-02-15,Desktop,Female,New
47359,127662,2015-03-15,Desktop,Female,Returning
47360,894484,2015-02-25,Mobile,Male,New
47361,508351,2015-03-24,Desktop,Male,New
47362,145068,2015-01-22,Mobile,Male,Returning
47363,191448,2015-02-10,Desktop,Female,New
47364,220937,2015-03-08,Desktop,Male,Returning
47365,783861,2015-04-07,Desktop,Female,Returning
47366,800552,2015-03-01,Mobile,Female,Returning
47367,725424,2015-03-08,Mobile,Female,Returning
47368,442106,2015-01-12,Desktop,Male,New
47369,89567,2015-03-11,Mobile,Female,Returning
47370,869923,2015-03-15,Desktop,Female,Returning
47371,100115,2015-02-27,Mobile,Male,New
47372,660631,2015-04-01,Mobile,Female,New
47373,868701,2015-03-12,Desktop,Female,New
47374,219970,2015-01-30,Mobile,Female,New
47375,366514,2015-04-26,Desktop,Female,Returning
47376,594983,2015-03-27,Desktop,Female,Returning
47377,503779,2015-01-02,Desktop,Female,New
47378,227893,2015-01-25,Desktop,Female,New
47379,284456,2015-03-30,Desktop,Female,New
47380,707073,2015-04-23,Desktop,Male,Returning
47381,64280,2015-02-12,Desktop,Female,Returning
47382,425112,2015-02-03,Mobile,Female,New
47383,536312,2015-01-04,Desktop,Female,Returning
47384,11976,2015-04-18,Mobile,Female,Returning
47385,382642,2015-03-09,Desktop,Male,Returning
47386,100460,2015-01-13,Desktop,Male,New
47387,454506,2015-01-19,Mobile,Male,New
47388,919671,2015-01-07,Desktop,Male,New
47389,9847,2015-03-08,Desktop,Female,New
47390,832361,2015-01-27,Desktop,Female,Returning
47391,976205,2015-04-08,Mobile,Male,New
47392,939342,2015-03-09,Desktop,Male,New
47393,437917,2015-03-19,Desktop,Female,New
47394,149011,2015-03-22,Desktop,Male,New
47395,312759,2015-02-23,Mobile,Male,New
47396,421209,2015-03-05,Desktop,Female,New
47397,347013,2015-01-26,Desktop,Male,New
47398,649888,2015-04-20,Desktop,Female,New
47399,344958,2015-03-05,Desktop,Female,Returning
47400,17591,2015-02-07,Desktop,Female,Returning
47401,718257,2015-01-13,Desktop,Male,New
47402,992286,2015-02-07,Desktop,Male,New
47403,720770,2015-01-13,Desktop,Female,New
47404,182641,2015-02-06,Mobile,Female,Returning
47405,693339,2015-04-12,Desktop,Male,Returning
47406,344939,2015-01-19,Desktop,Male,New
47407,305426,2015-01-24,Desktop,Male,Returning
47408,445962,2015-03-02,Desktop,Male,New
47409,230652,2015-04-03,Desktop,Female,New
47410,454941,2015-04-29,Mobile,Female,Returning
47411,621945,2015-03-24,Desktop,Male,New
47412,517376,2015-04-11,Desktop,Female,New
47413,255256,2015-03-14,Desktop,Female,Returning
47414,408839,2015-03-24,Desktop,Female,New
47415,621994,2015-02-20,Mobile,Male,New
47416,648695,2015-02-10,Mobile,Female,New
47417,899592,2015-03-02,Mobile,Female,New
47418,360008,2015-03-14,Desktop,Male,New
47419,185579,2015-04-04,Mobile,Female,Returning
47420,136558,2015-04-27,Desktop,Male,Returning
47421,200394,2015-01-16,Mobile,Female,Returning
47422,981434,2015-02-11,Desktop,Male,Returning
47423,692755,2015-04-15,Desktop,Male,Returning
47424,23961,2015-02-17,Desktop,Female,New
47425,601699,2015-04-14,Desktop,Female,New
47426,919700,2015-01-05,Mobile,Male,Returning
47427,527919,2015-04-29,Desktop,Male,Returning
47428,51676,2015-01-09,Desktop,Female,Returning
47429,617916,2015-03-13,Mobile,Male,New
47430,846714,2015-02-28,Mobile,Female,New
47431,320930,2015-01-17,Desktop,Female,New
47432,467816,2015-02-25,Desktop,Male,New
47433,841094,2015-01-10,Desktop,Female,New
47434,973382,2015-04-20,Desktop,Male,New
47435,842419,2015-03-29,Desktop,Male,Returning
47436,337224,2015-01-21,Desktop,Male,New
47437,662748,2015-02-13,Desktop,Female,Returning
47438,346183,2015-04-29,Desktop,Female,New
47439,350318,2015-02-13,Mobile,Female,Returning
47440,502268,2015-03-31,Desktop,Male,New
47441,724513,2015-02-05,Desktop,Female,Returning
47442,361119,2015-04-07,Desktop,Female,Returning
47443,526138,2015-04-15,Mobile,Male,New
47444,291721,2015-03-27,Mobile,Female,Returning
47445,799251,2015-01-28,Desktop,Female,New
47446,982402,2015-03-07,Desktop,Female,Returning
47447,167060,2015-01-29,Mobile,Female,New
47448,464800,2015-02-07,Mobile,Female,New
47449,550949,2015-03-22,Desktop,Female,New
47450,57880,2015-03-28,Desktop,Female,New
47451,259607,2015-01-20,Desktop,Female,New
47452,497207,2015-04-06,Desktop,Female,New
47453,690274,2015-01-09,Desktop,Female,New
47454,212852,2015-03-14,Desktop,Female,Returning
47455,507522,2015-03-22,Desktop,Female,Returning
47456,899161,2015-03-21,Mobile,Female,New
47457,510168,2015-04-18,Mobile,Male,New
47458,339968,2015-03-26,Mobile,Female,Returning
47459,966906,2015-01-05,Mobile,Female,New
47460,699954,2015-01-21,Mobile,Female,Returning
47461,109174,2015-03-02,Desktop,Female,Returning
47462,396067,2015-03-23,Mobile,Male,New
47463,62321,2015-04-28,Desktop,Male,New
47464,226964,2015-02-06,Desktop,Male,New
47465,812664,2015-01-07,Desktop,Female,Returning
47466,748784,2015-04-09,Desktop,Male,New
47467,589372,2015-04-04,Desktop,Female,Returning
47468,579963,2015-02-21,Desktop,Male,Returning
47469,882536,2015-01-31,Mobile,Male,New
47470,703819,2015-04-10,Desktop,Male,New
47471,530518,2015-04-26,Mobile,Male,New
47472,159405,2015-01-10,Desktop,Female,Returning
47473,606785,2015-04-02,Desktop,Male,New
47474,94303,2015-03-30,Mobile,Male,New
47475,791246,2015-01-14,Mobile,Male,New
47476,122292,2015-04-27,Desktop,Male,Returning
47477,336181,2015-04-07,Mobile,Male,New
47478,248532,2015-03-13,Desktop,Female,New
47479,234455,2015-01-09,Mobile,Female,New
47480,706319,2015-03-21,Desktop,Male,New
47481,504998,2015-03-29,Desktop,Male,New
47482,863354,2015-02-28,Desktop,Female,New
47483,940259,2015-04-21,Mobile,Male,Returning
47484,481502,2015-04-10,Desktop,Male,New
47485,481637,2015-01-03,Desktop,Male,New
47486,767255,2015-01-12,Mobile,Male,New
47487,99711,2015-02-22,Mobile,Male,New
47488,440541,2015-01-11,Desktop,Male,New
47489,601873,2015-01-23,Desktop,Female,New
47490,444210,2015-04-23,Desktop,Male,New
47491,929878,2015-03-07,Mobile,Female,Returning
47492,675921,2015-01-27,Mobile,Female,New
47493,166278,2015-02-22,Desktop,Female,New
47494,301600,2015-03-14,Mobile,Male,New
47495,436368,2015-01-05,Desktop,Male,Returning
47496,104574,2015-04-30,Desktop,Male,New
47497,217124,2015-03-08,Mobile,Male,New
47498,890174,2015-03-20,Mobile,Male,New
47499,905321,2015-03-15,Desktop,Male,New
47500,850612,2015-03-31,Mobile,Female,New
47501,862542,2015-02-21,Desktop,Male,New
47502,153023,2015-01-07,Desktop,Female,New
47503,637161,2015-01-23,Desktop,Male,New
47504,36417,2015-03-27,Desktop,Male,New
47505,154907,2015-02-04,Mobile,Male,Returning
47506,869251,2015-03-30,Mobile,Male,New
47507,257988,2015-02-06,Desktop,Male,Returning
47508,203883,2015-04-03,Desktop,Female,New
47509,26591,2015-04-07,Desktop,Female,New
47510,361245,2015-04-02,Mobile,Male,New
47511,552301,2015-02-13,Mobile,Female,Returning
47512,624833,2015-04-24,Mobile,Female,New
47513,567349,2015-01-17,Desktop,Female,New
47514,214716,2015-02-09,Desktop,Male,New
47515,447044,2015-02-12,Desktop,Male,New
47516,411749,2015-01-17,Desktop,Male,New
47517,130051,2015-04-17,Desktop,Male,New
47518,459778,2015-02-16,Desktop,Female,New
47519,304379,2015-01-14,Desktop,Male,New
47520,404033,2015-01-15,Desktop,Female,New
47521,899970,2015-04-24,Desktop,Male,New
47522,104986,2015-04-19,Desktop,Female,New
47523,602293,2015-03-29,Mobile,Female,New
47524,112033,2015-01-24,Mobile,Male,New
47525,269550,2015-02-19,Desktop,Male,New
47526,957442,2015-01-23,Desktop,Female,Returning
47527,946831,2015-04-01,Desktop,Male,New
47528,56328,2015-01-03,Desktop,Female,New
47529,858375,2015-02-25,Desktop,Female,Returning
47530,805027,2015-04-19,Desktop,Female,New
47531,77302,2015-03-12,Desktop,Female,New
47532,482179,2015-01-28,Desktop,Female,New
47533,492929,2015-02-25,Mobile,Male,Returning
47534,201402,2015-03-10,Desktop,Male,New
47535,164477,2015-03-18,Desktop,Male,New
47536,222898,2015-02-21,Desktop,Female,Returning
47537,592891,2015-04-16,Mobile,Female,Returning
47538,913250,2015-01-31,Desktop,Male,New
47539,335375,2015-04-16,Desktop,Female,New
47540,946440,2015-02-02,Desktop,Female,New
47541,513967,2015-03-13,Desktop,Male,New
47542,799530,2015-03-25,Mobile,Female,Returning
47543,462857,2015-04-10,Mobile,Female,Returning
47544,524470,2015-02-01,Desktop,Female,New
47545,610777,2015-03-22,Desktop,Male,New
47546,112111,2015-01-16,Mobile,Female,New
47547,858823,2015-02-07,Mobile,Male,New
47548,221363,2015-01-03,Desktop,Male,New
47549,474179,2015-01-21,Mobile,Male,New
47550,95143,2015-03-17,Mobile,Male,Returning
47551,613341,2015-01-09,Desktop,Male,Returning
47552,779547,2015-01-16,Desktop,Female,Returning
47553,715860,2015-04-08,Desktop,Female,New
47554,791375,2015-01-03,Desktop,Female,New
47555,86346,2015-02-27,Desktop,Female,New
47556,7248,2015-03-18,Desktop,Male,New
47557,934277,2015-04-26,Desktop,Male,New
47558,185671,2015-03-31,Desktop,Male,New
47559,958701,2015-03-11,Desktop,Male,New
47560,181529,2015-02-26,Desktop,Male,New
47561,627616,2015-03-28,Desktop,Male,New
47562,778329,2015-04-20,Desktop,Female,New
47563,212021,2015-02-02,Desktop,Female,New
47564,939577,2015-03-19,Mobile,Male,New
47565,856129,2015-01-01,Desktop,Female,Returning
47566,141670,2015-04-04,Mobile,Male,New
47567,892084,2015-01-18,Desktop,Male,New
47568,637968,2015-02-14,Mobile,Female,Returning
47569,874250,2015-04-10,Desktop,Female,Returning
47570,468918,2015-03-30,Desktop,Male,New
47571,250176,2015-02-27,Desktop,Female,New
47572,164100,2015-01-14,Mobile,Female,New
47573,286353,2015-04-05,Desktop,Male,New
47574,426245,2015-02-02,Mobile,Female,New
47575,402302,2015-01-10,Desktop,Female,Returning
47576,314159,2015-04-21,Desktop,Male,New
47577,68659,2015-03-23,Desktop,Female,Returning
47578,432226,2015-01-27,Desktop,Male,New
47579,836586,2015-01-03,Desktop,Male,New
47580,887247,2015-02-28,Mobile,Male,New
47581,294553,2015-02-10,Mobile,Male,New
47582,5172,2015-03-30,Desktop,Male,New
47583,98243,2015-03-09,Desktop,Female,New
47584,411487,2015-04-27,Mobile,Male,New
47585,827622,2015-02-16,Desktop,Male,New
47586,498392,2015-03-12,Desktop,Male,Returning
47587,137069,2015-02-11,Desktop,Male,New
47588,500528,2015-04-17,Desktop,Female,Returning
47589,465126,2015-02-04,Desktop,Female,New
47590,246065,2015-01-22,Desktop,Male,New
47591,893771,2015-01-08,Desktop,Female,Returning
47592,386842,2015-04-14,Desktop,Male,Returning
47593,143318,2015-04-26,Desktop,Female,New
47594,15650,2015-04-02,Desktop,Male,Returning
47595,411776,2015-04-05,Desktop,Female,New
47596,678424,2015-02-16,Desktop,Female,Returning
47597,119120,2015-04-05,Mobile,Male,Returning
47598,722586,2015-02-14,Desktop,Male,Returning
47599,599854,2015-01-18,Desktop,Male,New
47600,808116,2015-01-19,Mobile,Female,New
47601,423604,2015-01-15,Desktop,Male,New
47602,799183,2015-02-19,Desktop,Male,Returning
47603,428251,2015-02-12,Desktop,Female,New
47604,91079,2015-01-19,Desktop,Female,New
47605,866212,2015-01-26,Desktop,Male,Returning
47606,532547,2015-04-24,Desktop,Female,New
47607,81268,2015-04-28,Desktop,Male,New
47608,824640,2015-04-14,Desktop,Female,Returning
47609,378967,2015-04-28,Desktop,Female,New
47610,724325,2015-03-25,Mobile,Female,New
47611,828139,2015-02-11,Desktop,Female,New
47612,359224,2015-02-13,Mobile,Female,Returning
47613,575530,2015-01-22,Mobile,Female,New
47614,406166,2015-01-18,Mobile,Female,New
47615,719361,2015-04-01,Desktop,Male,Returning
47616,896397,2015-03-12,Mobile,Female,New
47617,460836,2015-01-05,Desktop,Male,New
47618,683851,2015-04-24,Mobile,Female,Returning
47619,349677,2015-01-27,Mobile,Female,New
47620,725796,2015-04-14,Desktop,Female,New
47621,577459,2015-02-12,Mobile,Female,New
47622,153888,2015-01-08,Desktop,Female,Returning
47623,335534,2015-02-28,Desktop,Male,Returning
47624,534508,2015-03-25,Mobile,Female,New
47625,673893,2015-04-26,Desktop,Male,New
47626,310574,2015-03-23,Mobile,Male,New
47627,965127,2015-01-29,Desktop,Male,New
47628,165270,2015-04-08,Desktop,Male,New
47629,462146,2015-01-29,Mobile,Male,New
47630,274558,2015-01-04,Mobile,Female,New
47631,490271,2015-02-28,Desktop,Female,Returning
47632,780050,2015-03-25,Mobile,Male,New
47633,418035,2015-02-01,Desktop,Female,New
47634,988259,2015-02-06,Desktop,Male,New
47635,690641,2015-03-12,Mobile,Female,Returning
47636,278044,2015-01-28,Mobile,Male,New
47637,212642,2015-03-27,Desktop,Male,New
47638,434173,2015-03-08,Mobile,Male,New
47639,201065,2015-01-21,Desktop,Female,New
47640,46788,2015-01-10,Desktop,Female,New
47641,957420,2015-04-18,Desktop,Female,New
47642,928985,2015-02-03,Mobile,Male,New
47643,57519,2015-02-01,Desktop,Female,New
47644,747188,2015-03-19,Desktop,Male,New
47645,715250,2015-04-28,Desktop,Male,Returning
47646,738524,2015-03-21,Desktop,Female,Returning
47647,787774,2015-01-31,Desktop,Female,New
47648,979976,2015-04-21,Desktop,Female,New
47649,528980,2015-01-07,Desktop,Female,New
47650,471719,2015-04-10,Mobile,Female,New
47651,844220,2015-04-16,Desktop,Male,New
47652,503330,2015-03-09,Mobile,Male,New
47653,123223,2015-02-06,Desktop,Male,New
47654,921118,2015-04-09,Mobile,Male,New
47655,989445,2015-02-06,Mobile,Female,New
47656,922447,2015-01-30,Desktop,Female,New
47657,262509,2015-03-30,Desktop,Male,New
47658,687070,2015-01-20,Mobile,Female,Returning
47659,569858,2015-04-17,Desktop,Female,New
47660,463470,2015-02-18,Desktop,Female,New
47661,509388,2015-04-01,Desktop,Female,New
47662,779950,2015-02-28,Desktop,Male,Returning
47663,563070,2015-02-16,Mobile,Male,New
47664,209662,2015-03-18,Desktop,Female,New
47665,168526,2015-03-11,Desktop,Female,New
47666,551669,2015-04-25,Desktop,Male,Returning
47667,358806,2015-02-05,Desktop,Male,New
47668,138209,2015-01-09,Mobile,Female,Returning
47669,637271,2015-04-25,Mobile,Male,Returning
47670,373450,2015-01-03,Mobile,Female,New
47671,820138,2015-01-29,Mobile,Male,New
47672,864094,2015-02-18,Mobile,Female,Returning
47673,767155,2015-02-09,Mobile,Male,New
47674,35232,2015-02-07,Desktop,Male,New
47675,647573,2015-03-13,Desktop,Female,New
47676,524891,2015-02-18,Desktop,Male,New
47677,351139,2015-04-21,Desktop,Female,New
47678,680138,2015-04-30,Desktop,Male,New
47679,746337,2015-03-29,Mobile,Female,Returning
47680,483844,2015-04-07,Mobile,Female,Returning
47681,852778,2015-03-09,Desktop,Female,New
47682,421505,2015-04-20,Mobile,Male,Returning
47683,913509,2015-01-12,Desktop,Female,New
47684,937687,2015-02-22,Mobile,Male,New
47685,841028,2015-02-13,Desktop,Female,New
47686,770560,2015-01-10,Desktop,Male,New
47687,229909,2015-02-12,Desktop,Male,New
47688,439238,2015-01-10,Desktop,Female,New
47689,159528,2015-03-27,Desktop,Male,Returning
47690,356809,2015-03-10,Mobile,Male,Returning
47691,236165,2015-01-15,Mobile,Male,Returning
47692,948915,2015-02-03,Desktop,Female,New
47693,180929,2015-04-19,Desktop,Male,Returning
47694,108976,2015-02-05,Desktop,Female,New
47695,72067,2015-02-03,Mobile,Female,New
47696,391237,2015-02-22,Desktop,Female,Returning
47697,863641,2015-02-09,Desktop,Male,New
47698,686933,2015-04-25,Desktop,Male,New
47699,846284,2015-02-11,Desktop,Male,New
47700,987585,2015-04-03,Desktop,Female,New
47701,671985,2015-04-25,Desktop,Male,New
47702,140574,2015-02-09,Desktop,Male,New
47703,829264,2015-02-10,Desktop,Female,New
47704,394425,2015-02-15,Desktop,Female,Returning
47705,695862,2015-04-10,Mobile,Female,New
47706,422189,2015-03-24,Desktop,Male,New
47707,168432,2015-03-20,Desktop,Female,Returning
47708,638359,2015-04-15,Desktop,Male,Returning
47709,736900,2015-01-25,Mobile,Female,New
47710,158771,2015-01-10,Desktop,Female,Returning
47711,547188,2015-03-10,Mobile,Male,New
47712,50198,2015-02-23,Mobile,Female,New
47713,921211,2015-02-24,Desktop,Male,New
47714,654768,2015-03-28,Desktop,Female,Returning
47715,664780,2015-01-04,Desktop,Male,New
47716,851324,2015-04-12,Desktop,Female,Returning
47717,357494,2015-01-27,Desktop,Male,Returning
47718,319598,2015-03-07,Desktop,Female,Returning
47719,108467,2015-02-25,Desktop,Female,New
47720,543909,2015-04-29,Desktop,Female,New
47721,127050,2015-02-01,Desktop,Male,New
47722,999143,2015-03-02,Desktop,Female,New
47723,584489,2015-01-16,Desktop,Male,New
47724,349771,2015-02-06,Desktop,Male,Returning
47725,900265,2015-02-22,Desktop,Male,Returning
47726,803381,2015-03-13,Desktop,Male,New
47727,818588,2015-03-19,Desktop,Male,New
47728,178231,2015-01-02,Desktop,Female,New
47729,42674,2015-04-30,Desktop,Male,New
47730,764524,2015-04-11,Mobile,Male,New
47731,437984,2015-02-01,Desktop,Female,New
47732,472806,2015-01-17,Mobile,Male,New
47733,623448,2015-03-08,Mobile,Male,Returning
47734,408603,2015-03-30,Desktop,Female,New
47735,345760,2015-04-17,Desktop,Male,New
47736,979817,2015-01-26,Mobile,Female,Returning
47737,611138,2015-02-06,Desktop,Female,New
47738,388033,2015-03-26,Desktop,Female,Returning
47739,288456,2015-03-31,Mobile,Male,New
47740,977845,2015-03-11,Desktop,Female,Returning
47741,247178,2015-01-04,Desktop,Male,New
47742,720869,2015-02-04,Desktop,Male,Returning
47743,95340,2015-03-31,Desktop,Male,New
47744,948430,2015-04-10,Desktop,Female,New
47745,398657,2015-03-21,Desktop,Female,New
47746,933474,2015-02-05,Mobile,Female,New
47747,261722,2015-03-27,Mobile,Male,Returning
47748,831959,2015-04-11,Mobile,Male,New
47749,409022,2015-01-14,Mobile,Male,New
47750,557075,2015-04-25,Desktop,Male,New
47751,388989,2015-01-29,Desktop,Female,New
47752,688384,2015-04-14,Mobile,Male,New
47753,264649,2015-01-26,Desktop,Female,New
47754,920829,2015-01-22,Desktop,Female,New
47755,164796,2015-01-09,Mobile,Female,New
47756,33952,2015-03-09,Desktop,Female,New
47757,943998,2015-04-29,Desktop,Female,New
47758,369399,2015-02-25,Mobile,Male,New
47759,716889,2015-04-03,Desktop,Male,New
47760,363517,2015-02-13,Desktop,Female,New
47761,44734,2015-03-16,Mobile,Male,Returning
47762,380653,2015-02-07,Desktop,Male,Returning
47763,242048,2015-02-15,Mobile,Female,Returning
47764,107135,2015-02-07,Desktop,Female,New
47765,819068,2015-02-23,Desktop,Male,New
47766,24752,2015-04-04,Desktop,Male,New
47767,919537,2015-03-03,Desktop,Male,New
47768,874676,2015-04-23,Mobile,Male,New
47769,950030,2015-02-23,Desktop,Male,New
47770,116578,2015-04-12,Desktop,Female,New
47771,142397,2015-02-07,Desktop,Female,New
47772,172811,2015-04-08,Mobile,Male,Returning
47773,903401,2015-03-23,Mobile,Female,Returning
47774,849562,2015-01-18,Desktop,Female,New
47775,503994,2015-03-06,Desktop,Female,New
47776,908770,2015-01-10,Desktop,Male,New
47777,340164,2015-01-19,Mobile,Female,New
47778,347388,2015-02-22,Mobile,Male,Returning
47779,289986,2015-02-08,Mobile,Female,New
47780,905830,2015-04-11,Desktop,Male,New
47781,480021,2015-03-19,Mobile,Male,New
47782,609289,2015-02-03,Desktop,Male,New
47783,866442,2015-02-16,Desktop,Male,New
47784,198914,2015-01-29,Mobile,Male,Returning
47785,936803,2015-03-10,Desktop,Male,New
47786,98712,2015-03-31,Desktop,Female,New
47787,822449,2015-02-23,Mobile,Female,New
47788,261834,2015-02-23,Desktop,Male,Returning
47789,623670,2015-01-11,Desktop,Male,New
47790,329406,2015-02-17,Desktop,Male,Returning
47791,640410,2015-01-20,Mobile,Male,New
47792,252454,2015-02-02,Desktop,Male,Returning
47793,708609,2015-02-23,Desktop,Female,Returning
47794,826715,2015-02-22,Desktop,Male,Returning
47795,929847,2015-04-01,Desktop,Female,Returning
47796,374842,2015-04-12,Desktop,Female,Returning
47797,351006,2015-04-01,Desktop,Male,New
